timestamp,seq,millis,q0,q1,q2,s0_ax,s0_ay,s0_az,s0_gx,s0_gy,s0_gz,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
2025-10-22T21:09:19.457,231928,2266141,0,0,0,-9.613821029663086,0.456247478723526,-0.8747093677520752,0.0832480490207672,-0.029992938041687,-0.0298897251486778,-9.857020378112791,8.294086456298828,-0.4824605286121368,-0.0214505195617675,0.065409630537033,0.0296052210032939,11.575255393981934,3.791722536087036,2.9136803150177,0.190942108631134,0.026743933558464,-0.15011927485466
2025-10-22T21:09:19.469,231929,2266150,0,0,0,-9.539600372314451,0.393998235464096,-0.9082281589508056,0.126148521900177,-0.0278612375259399,-0.0101715009659528,-10.66147232055664,7.6021623611450195,-0.5662575960159302,-0.2633984684944153,0.1288277059793472,0.0908915922045707,11.8601655960083,3.83242392539978,2.748480319976806,0.3049880266189575,0.0568541996181011,-0.1226736456155777
2025-10-22T21:09:19.475,231930,2266159,0,0,0,-9.594667434692385,0.2455577254295349,-1.0039962530136108,0.1570581793785095,-0.0038796141743659,0.0050168596208095,-11.130736351013184,7.221484661102295,0.2070695757865905,-0.4709727466106415,0.2300834357738495,0.1708303391933441,12.06606674194336,4.349571704864502,2.700596332550049,0.3721365630626678,0.0709767043590545,-0.0595220364630222
2025-10-22T21:09:19.485,231931,2266169,0,0,0,-9.716771125793455,0.0324737727642059,-0.9249875545501708,0.1783751547336578,0.0355568304657936,0.0034180860966444,-10.781182289123535,7.42020320892334,0.8056199550628662,-0.373181015253067,0.2596607804298401,0.2526343166828155,11.903261184692385,5.197118759155273,2.7341151237487793,0.349753737449646,0.0755065605044364,-0.0030319914221763
2025-10-22T21:09:19.494,231932,2266178,0,0,0,-9.776626586914062,-0.0920246988534927,-0.7741528749465942,0.1967610716819763,0.0696640312671661,-0.0133690498769283,-10.26403522491455,7.72426700592041,0.8175909519195557,-0.1650737822055816,0.1757251024246215,0.3032622039318084,11.532159805297852,5.690324306488037,2.7676339149475098,0.2663509845733642,0.0765724182128906,0.000698484480381
2025-10-22T21:09:19.503,231933,2266187,0,0,0,-9.896336555480955,-0.0752652883529663,-0.8747093677520752,0.2242067158222198,0.1162949651479721,-0.0352189727127552,-9.900115966796877,7.750603199005127,0.5422577857971191,0.0075938906520605,0.0254402607679367,0.3357706069946289,11.206548690795898,5.869889736175537,2.7460861206054688,0.161631241440773,0.0853656753897667,-0.0280794631689786
2025-10-22T21:09:19.512,231934,2266196,0,0,0,-10.176458358764648,-0.0082276463508605,-1.2290512323379517,0.2529846727848053,0.1765154898166656,-0.0453445464372634,-9.665484428405762,7.573431968688965,0.5302867889404297,0.150151327252388,-0.0518338605761528,0.3570876121520996,11.103597640991213,5.783698558807373,2.58567476272583,0.0185408741235733,0.0845662876963615,-0.0581897236406803
2025-10-22T21:09:19.521,231935,2266205,0,0,0,-10.612202644348145,-0.0585058778524398,-1.571422100067139,0.260712057352066,0.2378018498420715,-0.0341531224548816,-9.569716453552246,7.427386283874512,0.5733824372291565,0.2831161022186279,-0.0595612712204456,0.3749406039714813,11.19457721710205,5.371895790100098,2.4228689670562744,-0.1538603454828262,0.0675126910209655,-0.0821713507175445
2025-10-22T21:09:19.530,231936,2266214,0,0,0,-10.928237915039062,-0.2572246193885803,-1.753381371498108,0.237529844045639,0.291627287864685,-0.00324347615242,-9.579293251037598,7.51118278503418,0.6092954874038696,0.4075540602207184,-0.068354532122612,0.4106465876102447,11.343017578125,4.8020758628845215,2.4683589935302734,-0.3353212773799896,0.0374024361371994,-0.1005572602152824
2025-10-22T21:09:19.539,231937,2266223,0,0,0,-10.918660163879396,-0.5229810476303101,-1.806053876876831,0.1964946091175079,0.3307972550392151,0.0266003217548131,-9.667879104614258,7.784121990203857,0.5997186899185181,0.4986842274665832,-0.1085903644561767,0.4935164153575897,11.45315170288086,4.181977272033691,2.6862311363220215,-0.5050578713417053,0.0262110102921724,-0.1213413327932357
2025-10-22T21:09:19.548,231938,2266232,0,0,0,-10.612202644348145,-0.8007084131240845,-1.75098717212677,0.1567916870117187,0.3531801104545593,0.0393905192613601,-9.816319465637209,8.277327537536621,0.5470461845397949,0.5645005106925964,-0.1674785614013672,0.6262146830558777,11.534554481506348,3.7342617511749263,3.0453615188598633,-0.640953779220581,0.0227469969540834,-0.1413260102272033
2025-10-22T21:09:19.559,231939,2266241,0,0,0,-10.224342346191406,-1.011398196220398,-1.652824878692627,0.1346753239631652,0.3726318478584289,0.0287320222705602,-10.043768882751465,8.871089935302734,0.544651985168457,0.6596275568008423,-0.2514142692089081,0.789023220539093,11.532159805297852,3.478082180023194,3.5265960693359375,-0.7446077466011047,0.0080915614962577,-0.146655261516571
2025-10-22T21:09:19.566,231940,2266250,0,0,0,-9.925066947937012,-1.0209749937057495,-1.6576132774353027,0.1234838962554931,0.3811586499214172,0.0084808729588985,-10.192209243774414,9.256555557250977,0.4225477278232574,0.7528894543647766,-0.3441432118415832,0.9611579775810242,11.599197387695312,3.461322784423828,3.933610439300537,-0.813621461391449,-0.0025669371243566,-0.1317333579063415
2025-10-22T21:09:19.575,231941,2266259,0,0,0,-9.558753967285156,-0.8797171115875244,-1.7150741815567017,0.1093613803386688,0.3838232755661011,-0.0019111633300781,-10.16347885131836,9.414573669433594,0.8894170522689819,0.7707424163818359,-0.4123575687408447,1.1138410568237305,11.72609043121338,3.509206771850586,4.125146389007568,-0.8482615947723389,0.0395341366529464,-0.1226736456155777
